route_id,stop_name,stop_order
X-11,Tower,8
X-11,I.I chundrigar Road,9
X-11,Shahrah-e-liaquat,10
X-11,Regal,11
X-11,Preedy street,12
X-11,Dr. dawood pota Road,13
X-11,Jutland line,14
X-11,Abbysinia,15
X-11,P.E.C.H.S society bus stop,16
X-12,Naiabadi,1
X-12,Mohajir camp,2
X-12,Shah faisal Colony,3
X-12,Zam zam Chowk No 4,4
X-12,Rashidabad No 2,5
X-12,shershah,6
X-12,Gulbai,7
X-12,Tower,8
X-12,Burns Road,9
X-12,M.A jinnah Road,10
X-12,Old exhibition,11
X-12,Mazar quaid-e-azam,12
X-12,Society office,13
X-12,Tariq Road,14
X-12,Bahadurabad,15
X-12,Jail Road,16
X-12,Hasan square,17
X-12,Gulshan-e-Iqbal,18
X-12,Water Pump,19
X-12,Sohrab Goth,20
X-12,Zero Mile,21
X-13,Mohajir camp,1
X-13,Habibabad,2
X-13,Bus stop No 5,3
X-13,Quaid-e-azam society,4
X-13,Shershah,5
X-13,Lea Market,6
X-13,Haji camp,7
X-13,Civil hospital,8
X-13,Aram bagh,9
X-13,Burns Road,10
X-13,Regal,11
X-13,Lucky star,12
X-13,Empress Market,13
X-13,Masjid-e- khizra,14
X-13,Shahrah-e-iraq,15
X-15,Mohajir camp,1
X-15,Saeedabad,2
X-15,Chandni Chowk,3
X-15,Dabba Colony,4
X-15,Shershah,5
X-15,Habib bank,6
X-15,Nazimabad,7
X-15,Al-Azam square,8
X-15,Teen hatti,9
X-15,Jail Road,10
X-15,Shaheed-e-millat Road,11
X-15,Tariq Road,12
X-15,Cafe liberty,13
X-15,Cheelawala kothi khalid bin walid Road,14
X-15,Shahrah-e-qaideen,15
X-15,Society office,16
X-15,Khudadad Colony,17
X-15,Old Exhibition,18
X-15,Tibet Market,19
X-15,Regal Cinema,20
X-15,Buns Road,21
X-15,Jama Cloth,22
X-15,M.A Jinnah Road,23
X-15,Tower,24
X-15,Dockyard,25
W-A,New Karachi Sector No. 5-C,1
W-A,New Karachi Sector No. 5-B,2
W-A,School No. 3,3
W-A,School No. 4,4
W-A,Nala,5
W-A,U.P Society,6
W-A,Sakhi Hassan Nazimabad No. 7,7
W-A,Petrol Pump,8
W-A,Lasbela,9
W-A,Garden,10
W-A,Nishter Road,11
W-A,K.M.C Workshop,12
W-A,Baba-e-Urdu Road,13
W-A,City Court,14
W-A,Tower,15
W-A,Sultanabad,16
W-A,P.I.D.C,17
W-A,Cantt Station,18
W-A,Kala Pull,19
W-A,Aza,20
W-A,Basti,21
W-A,Manzoor Colony,22
Wali Afridi Coach,Orangi No. 16,1
Wali Afridi Coach,Orangi No. 14,2
Wali Afridi Coach,Orangi No. 7,3
Wali Afridi Coach,Orangi No.1,4
Wali Afridi Coach,Qasba Mour,5
Wali Afridi Coach,Banaras Chowk,6
Wali Afridi Coach,Abdullah College,7
Wali Afridi Coach,Board Office,8
Wali Afridi Coach,Nazimabad Petrol Pump,9
Wali Afridi Coach,Liaquatabad No. 10,10
Wali Afridi Coach,Teen Hati,11
Wali Afridi Coach,Guru Mandir,12
Wali Afridi Coach,Mazar-e-Quaid,13
Wali Afridi Coach,Society Office,14
Wali Afridi Coach,Nursery,15
Wali Afridi Coach,Gora Qabristan,16
Wali Afridi Coach,Kala Pul,17
Wali Afridi Coach,Cantt,18
Waziristan Coach,Bhittai Colony,1
Waziristan Coach,Korangi No. 6,2
Waziristan Coach,Korangi No. 3,3
Waziristan Coach,Landhi no. 3,4
Waziristan Coach,Landhi no. 6,5
Waziristan Coach,Quaidabad,6
Waziristan Coach,Malir,7
Waziristan Coach,Drigh Road,8
Waziristan Coach,Nursery,9
Waziristan Coach,Gora Qabristan,10
Waziristan Coach,Kala Pul,11
Waziristan Coach,Jinnah Hospital,12
Waziristan Coach,Cantt Station,13
Waziristan Coach,P.I.D.C House,14
Waziristan Coach,Sultanabad,15
Waziristan Coach,P.N.S.C Building,16
Waziristan Coach,Fishri,17
Waziristan Coach,Mauripur Truck Adda,18
Waziristan Coach,Gulbai,19
Waziristan Coach,Gr,20
X,Lee Market,1
X,Chakiwara,2
X,Shershah,3
X,General motors,4
X,Hub river Road,5
X,Saeedabad,6
X-1,Noor masjid,1
X-1,Mohajir camp 7-1/2,2
X-1,shershah,3
X-1,Mauripur Road,4
X-20,Saadi Town,1
X-20,Gulshan umair,2
X-20,Race course,3
X-20,Safoora goth,4
X-20,University Road,5
X-20,N.I.P.A Chowrangi,6
X-20,Hassan square,7
X-20,Jail Road,8
X-20,Guru Mandir,9
X-20,Nomaish,10
X-20,Plaza,11
X-20,Ramswami,12
X-20,Shershah,13
X-20,Ghani Chowrangi,14
X-20,Rashidabad,15
X-20,Chandni Chowk,16
X-20,Mawach Colony,17
X-20,Qasim Ali Shah,18
X-23,Farid Colony,1
X-23,Orangi No 10,2
X-23,Orangi No 4,3
X-23,Frontier mor,4
X-23,Site,5
X-23,Habib bank,6
X-23,Nazimabad,7
X-23,Petrol Pump,8
X-23,Liaquatabad No 10,9
X-23,Civic Centre,10
X-23,Subzi mandi,11
X-23,New Town,12
X-23,Police Station,13
X-23,Alamgir Road,14
X-23,Bahadurabad,15
X-23,Tariq Road,16
X-23,Shaheed-e-millat Road,17
X-23,Dehli society,18
X-23,Baloch Colony,19
X-23,Mahmoodabad,20
X-23,Manzoor Colony,21
X-23,Qayyumabad,22
X-23,Chamra Colony,23
X-23,LPG Plant,24
X-23,HB Weather,25
X-23,Hazrat Bilal Colony,26
X-23,Shahrah-e-Daruuloom,27
X-23,Hashim Goth,28
X-24,Gulshan-e-zia,1
X-24,gulshan-e-bihar,2
X-24,shah faisal Chowk,3
X-24,Orangi Town No 14,4
X-24,Orangi Town No 13,5
X-24,Qater hospital,6
X-24,orangi No 1,7
X-24,Qasba mor,8
X-24,Banaras,9
X-24,Abdullah college,10
X-24,Paposh,11
X-24,Nazimabad No 2,12
X-24,Petrol Pump,13
X-24,Liaquatabad No 10,14
X-24,P.O sindhi hotel,15
X-24,Sabzi mandi,16
X-24,New Town,17
X-24,Stadium,18
X-24,Dalmia,19
X-24,Driven Cinema,20
X-24,Gulistan-e-Jouhar,21
X-25,Willayat Ali shah,1
X-25,Moach goth,2
X-25,Shershah,3
X-25,Pankha hotel,4
X-25,Mir naka,5
X-25,Mirza adam khan Road,6
X-25,Agra taj hanif manzil,7
X-25,Kharadar,8
X-25,Ismiala jamat khana tower,9
X-25,Keamari,10
X-25,Dak khana,11
X-25,Tarachand Road,12
X-25,K.P.T ground,13
X-25,Shireen jinnah Colony,14
X-25,Kharkar Chowrangi,15
X-25,Clifton 26 street,16
X-4,Noor masjid,1
X-4,Qabrustan,2
X-4,shershah,3
X-4,Lee Market,4
X-4,Garden,5
X-4,Coast guard,6
X-4,(HQ) Mansfield street,7
X-4,Mir karam ali talpur Road,8
X-4,Wellington street,9
X-4,Dr. dawood pota Road,10
X-4,Cantt Station http://adiekhan.blogspot.com/2009/01/karachi-bus-routes_24.html,11
